datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
05-03-2014 6.00,276.09,283.56,286.54,283.97,284.43,286.3,288.91,288.95,278.09,272.18,279.15,275.39,276.66,277.93,264.29,270.14,267.13,272.15,265.81,276,265.77,282.14,274.58,295.43,268.31,263.51,267.14,269.96,258.96,269.88,287.2115,289.64,289.824,291.4365,291.4365,289.15
05-03-2014 7.00,276.08,283.76,287.76,283.95,287.34,285.36,288.66,287.78,278.09,271.81,278.78,274.89,276.58,277.74,264.44,269.74,266.74,272.15,266.15,275.66,265.77,282.31,274.15,295.15,267.33,262.97,266.14,269.44,258.76,269.81,287.8546667,293.62,290.1713333,291.0546667,291.0546667,292.15
05-03-2014 8.00,276.08,283.16,287.84,283.52,287.03,285.07,288.65,287.34,278.6,271.81,278.24,274.52,276.6,277.75,264.29,269.13,266.94,272.15,266.15,275.33,265.48,282.15,273.86,295.58,266.57,262.62,266.03,268.99,257.77,269.45,290.6113333,297.15,291.9946667,291.2613333,291.2613333,297.15
05-03-2014 9.00,276.08,283.16,287.79,283.08,286.17,284.99,287.15,286.57,277.09,271.13,278.12,274.24,276.74,276.95,263.86,268.64,266.75,272.15,265.49,275.16,264.92,281.81,273.86,295.73,265.57,261.66,265.24,268.57,257.55,268.99,290.244,298.15,291.9065,292.3065,292.3065,298.15
05-03-2014 10.00,276.08,283.16,287.72,282.82,285.74,284.71,285.89,286.55,277.09,271.35,278.25,274.08,276.87,276.54,263.86,268.31,266.95,272.15,265.49,274.48,264.14,281.64,273.72,295.15,265.32,261.03,265.7,268.88,257.15,268.8,294.042,296.7,294.367,292.2336667,292.2336667,299.15
05-03-2014 11.00,276.29,283.57,287.5,283.19,285.56,284.51,284.91,286.31,277.09,271.1,278.24,274.39,277,276.73,262.77,267.64,266.54,272.15,265.49,274.82,265.15,280.48,273.58,294.29,265.52,260.41,266.14,269.32,256.95,268.78,294.716,297.7,294.916,292.9993333,292.9993333,300.15
05-03-2014 12.00,276.51,283.37,287.45,283.37,285.23,284.2,283.9,285.01,277.09,269.83,278.21,274.55,277.15,276.14,261.02,267.81,266.15,272.15,265.49,274.65,264.14,279.97,273.01,294,266.11,260.02,266.34,269.36,256.43,268.78,293.413,298.68,294.188,291.463,291.463,300.15
05-03-2014 13.00,276.51,283.77,287.74,283.21,285.08,283.7,283.64,285.14,277.12,269.59,278.2,273.87,277.04,276.34,260.77,268.31,266.15,272.69,265.81,274.98,264.52,279.81,273.58,295.87,267.12,261.2,267.94,270.43,257.64,268.96,294.746,299.7,295.1626667,292.996,292.996,302.15
05-03-2014 14.00,275.49,284.36,284.29,283.25,285.12,283.4,283.14,284.26,276.12,269.56,278.24,275.25,277.41,277.14,261.86,270.65,266.35,272.69,267.15,276.15,265.25,279.64,274.86,298.64,268.72,262.98,271.24,271.21,258.28,269.42,294.102,296.68,294.8603333,292.227,292.227,298.15
05-03-2014 15.00,275.67,284.95,285.9,284.17,285.42,283.9,283.66,285.98,277.6,271.35,279.25,277.89,277.97,278.74,263.58,272.82,266.75,273.61,269.15,278.99,266.25,280.48,276.43,299.15,269.33,264.42,273.05,272.76,258.72,269.98,291.5275,295.68,292.578,293.003,293.003,297.15
05-03-2014 16.00,275.81,284.95,284.98,285.09,286.59,286.3,285.66,289.51,280.15,272.78,281.21,279.25,278.84,279.94,264.89,274.48,267.15,274.15,270.15,280.44,266.52,281.15,278.43,300.48,270.54,265.08,274.54,273.88,259.91,270.37,291.527,294.17,292.9356667,291.719,291.719,295.15
05-03-2014 17.00,275.81,286.35,286.33,285.16,289.16,289.1,288.68,291.98,281.63,274.61,282.68,280.46,280.14,280.95,266.29,275.55,267.35,275.15,271.15,282.44,267.7,281.31,279.57,301.29,270.93,265.83,275.75,274.56,260.66,270.34,289.596,293.64,291.3133333,291.98,291.98,293.15
05-03-2014 18.00,276.47,286.35,288.95,285.89,290.87,290.5,289.93,294.26,283.12,276.91,283.8,281.96,282.38,281.73,267.15,276.76,267.76,275.61,272.15,284.32,267.4,281.48,280.86,301.29,271.92,266.49,276.48,275.46,261.41,270.02,289.309,292.64,291.1465,292.4715,292.4715,292.15
05-03-2014 19.00,277.14,286.74,289.23,286.41,292.57,292.2,291.41,296.58,284.6,278.4,286.14,281.98,284.48,282.54,268.03,277.49,267.75,277.08,272.15,285.58,267.39,282.34,282.28,300.72,271.92,266.86,277.34,275.51,262.15,270.04,286.83,292.64,289.039,292.6556667,292.6556667,292.15
05-03-2014 20.00,275.53,286.74,291.19,287.32,294.15,292.41,292.66,297.83,286.12,279.33,286.79,283.98,285.37,282.55,268.73,277.15,268.15,277.61,273.15,286.87,267.27,281.64,283.43,300.44,271.71,267.42,277.34,274.6,262.64,269.82,285.995,292.13,288.387,293.0703333,293.0703333,291.15
05-03-2014 21.00,278.87,286.55,291.63,287.15,294.7,292.42,293.66,298.69,287.63,280.9,287.09,284.87,285.62,281.96,268.87,277.82,268.15,277.15,272.62,287.87,267.02,281.65,284.28,299.98,270.93,267.41,277.24,274.35,262.63,269.46,285.8325,292.13,288.058,292.6705,292.6705,291.15
05-03-2014 22.00,279.51,286.36,291.82,287.17,294.84,290.86,294.41,299.49,288.12,281.65,287.93,285.8,285.49,280.56,268.72,277.82,267.55,276.69,271.62,288.01,266.64,282.31,284.98,297.86,270.13,266.89,276.26,274.11,262.26,269.12,284.7733333,291.15,287.2983333,293.3566667,293.3566667,291.15
05-03-2014 23.00,280.32,285.55,293.4,286.66,294.54,290.79,295.16,299.67,289.12,281.2,289.53,285.77,285.14,279.95,268.15,276.82,267.55,276.15,270.62,286.87,265.9,282.48,283.98,297.44,269.73,266.37,275.26,272.81,260.73,268.76,284.3866667,290.15,286.8616667,293.2283333,293.2283333,290.15
06-03-2014 0.00,280.17,284.96,292.92,286.47,293.73,290.3,294.91,300.3,288.12,280.66,288.76,285.15,284.1,278.94,266.72,275.48,267.35,275.15,269.62,285.65,265.26,282.81,280.72,296.72,268.71,264.93,273.84,272.47,258.96,268.43,285.032,290.15,287.3695,293.7195,293.7195,290.15
06-03-2014 1.00,279.64,285.16,292.34,285.98,292.06,289.45,293.89,299.25,286.6,278.11,285.19,284.83,283.49,278.34,265.72,274.31,266.94,275.15,268.62,284.65,264.25,282.81,278.43,296.43,268.11,263.68,273.03,271.56,257.46,268.18,284.3013333,290.15,286.618,293.3846667,293.3846667,290.15
06-03-2014 2.00,279.29,285.56,291.62,285.41,290.67,288.44,291.89,295.68,284.09,277.07,284.37,283.66,283.31,277.14,264.86,273.48,267.54,273.69,268.15,283.15,263.03,282.98,277.57,295.71,267.12,262.66,272.34,271.29,256.04,267.54,284.6026667,290.15,286.811,293.6693333,293.6693333,290.15
06-03-2014 3.00,281.4,287.54,291.13,285.28,289.78,288.14,290.65,293.94,281.02,276.18,283.18,283.3,282.95,277.35,264.52,272.82,267.54,273.69,267.15,282.98,262.36,283.31,276.57,295.71,266.88,261.69,271.24,271.17,255.77,266.73,286.447,292.58,288.2845,292.247,292.247,289.15
06-03-2014 4.00,280.6,287.15,291.09,284.08,289.5,288.21,290.15,291.93,280.6,276.39,282.31,282.93,282.89,276.95,264.43,272.15,267.14,273.15,267.15,282.32,261.91,283.48,276.15,295.57,266.39,261.94,270.92,270.78,254.58,266.56,286.234,292.58,288.0506667,293.1006667,293.1006667,289.15
06-03-2014 5.00,280.07,286.54,291.01,284.54,288.88,287.98,288.63,290.87,280.54,275.69,281.59,281.85,282.7,276.75,263.39,271.65,267.14,273.69,267.15,281.15,260.8,283.98,275.86,295.14,265.64,261.39,269.53,269.76,254.09,266.57,287.564,293.62,289.0973333,292.2473333,292.2473333,292.15
06-03-2014 6.00,280.27,286.34,290.71,284.36,288.13,287.72,287.63,290.07,280.6,276,280.46,280.56,282.46,276.54,263.29,271.15,266.95,273.15,267.15,280.95,261.03,284.15,275.58,295.57,265.64,262.97,268.94,267.87,254.07,265.77,290.304,295.13,291.354,292.654,292.654,294.15
06-03-2014 7.00,280.27,285.75,290.16,284.95,288.04,287.36,286.64,289.49,278.54,276.21,280.36,280.1,282.06,276.54,263.01,270.82,266.55,272.15,266.15,279.75,260.8,284.15,274.71,294.86,265.64,263.06,268.64,266.76,253.53,264.88,291.164,296.66,291.9973333,291.3806667,291.3806667,297.15
06-03-2014 8.00,279.85,285.74,289.77,285.19,287.51,287.44,285.14,287.94,277.02,276.78,280.1,278.75,282.03,275.93,263.02,270.65,266.15,272.15,266.15,279.15,261.02,284.31,274.43,294.86,265.39,261.33,267.84,266.29,253.71,264.35,293.434,295.17,293.8506667,291.3673333,291.3673333,296.15
06-03-2014 9.00,279.85,284.34,289.63,284.49,287.43,287.41,284.14,287.12,276.05,276.67,279.94,278.47,281.88,275.34,262.91,269.82,266.15,271.15,266.15,279.15,261.27,284.65,274.14,294.71,265.15,261.36,267.13,264.98,253.44,262.89,293.203,295.17,293.7905,291.0405,291.0405,296.15
06-03-2014 10.00,280.2,283.34,289.23,284.37,287.23,287.29,284.66,286.51,273.63,275.97,279.32,278.26,281.71,274.73,263.41,269.65,265.35,271.15,265.62,278.65,261.14,285.15,273.28,294.29,264.64,262.84,266.54,264.33,252.85,262.49,296.3066667,295.66,296.2816667,291.1316667,291.1316667,296.15
06-03-2014 11.00,280.63,283.74,288.75,284.48,287.03,287.12,284.39,286.37,274.6,277.34,280.37,278.26,281.06,274.73,263.41,269.15,265.35,271.15,265.15,278.29,260.89,285.48,273.43,294.43,264.64,260.45,266.03,263.53,250.77,261.79,296.9093333,295.17,296.8593333,290.9093333,290.9093333,296.15
06-03-2014 12.00,280.63,284.15,288.61,284.06,286.59,287.15,285.15,286.49,274.6,277.89,280,278.3,280.27,274.73,263.53,269.15,264.54,271.15,265.68,278.29,260.78,285.81,273.43,295,264.94,260.62,265.54,263.1,251.45,261.95,295.444,295.17,295.9315,290.7565,290.7565,296.15
06-03-2014 13.00,280.43,284.15,288.16,283.59,286.73,287.11,283.88,286.67,273.57,278.72,278.89,278.46,279.8,274.12,264.28,268.82,264.54,272.15,266.15,277.58,260.65,285.64,274.01,296.01,265.34,263.72,266.04,264.4,253.87,263.65,296.736,295.17,297.011,290.511,290.511,296.15
06-03-2014 14.00,279.29,283.94,284.42,283.83,286.83,286.96,284.15,287.1,272.05,279.51,280.35,278.86,281.04,275.35,264.9,270.15,265.35,273.61,266.15,277.58,263.04,285.48,274.86,298.86,266.55,265.07,266.94,265.39,256.24,266.26,295.96,294.17,296.585,290.335,290.335,295.15
06-03-2014 15.00,278.8,284.15,284.12,283.95,287.11,286.88,284.42,287.07,274.6,280.86,282.36,279.03,282.93,276.55,265.9,271.15,266.35,274.15,268.68,278.01,264.82,285.65,275.15,300.58,268.56,266.08,267.94,266.55,258.93,267.7,292.7385,294.17,294.026,290.451,290.451,295.15
06-03-2014 16.00,278.98,284.74,285.23,283.86,287.57,287.67,287.41,289.43,278.63,282.21,284.1,280.35,284.5,278.55,267.29,272.15,267.15,276.08,271.15,278.72,266.15,285.48,275.86,301.15,270.34,266.26,269.04,267.84,259.97,268.64,292.7776667,292.66,294.311,290.1776667,290.1776667,293.15
06-03-2014 17.00,279.12,284.33,286.72,284.44,288.74,288.43,289.44,292.26,281.15,284.17,285.91,280.62,285.9,280.15,268.15,274.65,268.54,278.08,272.15,279.01,266.94,284.98,276.86,302.58,272.54,266.5,270.48,269.33,261.66,269.63,290.3713333,292.15,292.463,290.1963333,290.1963333,292.15
06-03-2014 18.00,279.62,283.94,287.93,284.82,290.73,289.9,290.96,294.28,284.15,285.61,286.64,281.47,286.85,281.15,269.3,276.15,270.34,281.15,274.15,279.15,267.71,284.65,277.15,301.15,274.15,266.91,271.04,270.15,262.55,270.17,290.0075,291.15,291.9825,290.3075,290.3075,291.15
06-03-2014 19.00,279.62,284.14,289.69,286.08,292.43,291.85,291.94,296,285.63,286.95,287.67,282.88,287.19,282.95,269.66,278.15,271.54,284.15,276.15,278.97,268.38,284.65,277.58,301.29,275.35,267.15,271.85,270.87,263.28,271.03,286.9203333,291.15,289.6786667,290.2953333,290.2953333,291.15
06-03-2014 20.00,279.62,283.74,289.57,285.83,293.2,293.49,292.93,296.88,287.15,286.89,288.97,284.19,287.63,284.15,270.3,279.82,271.74,283.15,277.15,277.14,268.94,284.48,277.15,296.97,276.15,267.28,272.54,271.48,263.9,271.49,285.8756667,290.15,288.7423333,290.3756667,290.3756667,290.15
06-03-2014 21.00,279.8,283.74,290.05,285.67,293.21,293.85,295.18,297.18,288.15,287.53,289.99,285.1,288.26,284.74,270.3,280.82,271.94,283.61,277.68,276.43,269.05,284.65,277,292.44,275.54,267.28,272.64,271.74,263.76,271.8,285.823,289.64,288.6855,290.323,290.323,289.15
06-03-2014 22.00,279.95,284.15,290.16,284.15,293.64,293.13,296.43,297.7,288.63,288.22,290.67,285.73,288.68,285.74,270.3,280.82,271.34,283.22,278.15,276.15,268.71,284.31,275.57,293.44,275.15,266.99,272.14,271.6,263.36,271.51,284.4476667,289.64,287.456,290.4476667,290.4476667,289.15
06-03-2014 23.00,280.13,284.36,289.84,283.79,293.27,292.49,297.44,297.82,288.63,286.95,290.83,285.42,288.36,285.94,270.03,280.65,271.15,282.15,277.68,275.86,268.05,284.15,274.72,293.86,274.34,266.86,271.45,270.79,261.85,270.31,284.0643333,289.15,287.106,290.4393333,290.4393333,289.15
07-03-2014 0.00,280.49,285.15,289.4,283.48,292.45,292.14,297.68,298.3,289.63,286.06,289.18,285.01,287.33,284.33,269.78,279.15,270.33,280.15,276.15,275.86,267.04,283.31,274.44,293.58,273.34,266.38,270.54,270.04,260.31,269.18,283.4985,288.15,286.411,290.886,290.886,288.15
07-03-2014 1.00,280.53,285.15,290.2,283.62,291.9,291.02,297.17,297.04,287.6,283.61,287.16,282.41,285.23,282.93,269.4,276.14,268.93,280.22,274.62,276.15,266.52,283.31,274.01,294.01,272.54,265.55,270.14,269.4,259.04,268.19,283.176,287.15,286.176,290.726,290.726,287.15
07-03-2014 2.00,280.17,284.54,287.24,283.39,290.73,289.5,294.9,294.64,284.57,282.07,285.16,281.09,284.18,281.92,269.4,273.81,268.12,278.15,272.15,275.87,266.03,282.81,274.01,294.15,271.94,266.04,269.65,269.24,257.94,267.05,282.671,287.13,285.596,291.021,291.021,286.15
07-03-2014 3.00,280.88,283.74,286.26,283.17,289.44,288.94,293.42,291.66,282.05,282.74,283.76,279.75,283.08,281.92,268.78,272.8,267.13,277.22,271.68,276.15,265.52,281.81,273.86,294.15,271.38,265.83,269.59,268.45,257.69,266.15,285.008,287.62,287.7205,290.633,290.633,286.15
07-03-2014 4.00,280.88,282.55,285.58,282.77,288.68,288.65,292.16,290.18,281.12,280.27,282.4,279.18,282.52,281.11,268.28,271.98,266.93,277.15,270.68,276.15,264.81,281.14,273.86,294.15,271.14,265.68,269.92,268.99,256.2,265.52,283.5556667,287.13,286.239,291.1556667,291.1556667,286.15
07-03-2014 5.00,280.45,281.95,284.83,282.96,288.41,288.41,291.42,288.59,284.18,280.96,280.42,278.6,281.62,281.12,268.53,271.47,267.13,276.15,270.62,276.15,264.25,280.48,274.15,294.01,270.38,265.12,270.14,268.38,254.14,264.87,284.9453333,287.64,287.462,290.9953333,290.9953333,287.15
07-03-2014 6.00,280.52,282.35,284.37,282.87,288.31,288.44,290.17,288.19,284.67,279.95,279.95,278.12,281.05,280.33,269.29,270.8,267.33,275.15,270.15,276.15,263.92,279.81,274.15,294.43,270.38,264.76,269.84,269,255.03,264.12,288.8925,289.13,290.3425,291.6925,291.6925,288.15
07-03-2014 7.00,280.3,281.75,283.6,282.72,288.11,288.25,290.17,286.74,281.12,279.19,278.86,277.32,279.43,280.93,269.78,270.3,266.74,275.15,269.68,276.65,264.02,279.48,274.15,294.29,269.87,263.73,269.74,269.34,254.68,263.45,289.4296667,292.15,291.013,291.2463333,291.2463333,292.15
07-03-2014 8.00,279.51,281.95,283.05,282.7,287.7,288.06,290.13,286.74,280.09,279,277.76,276.81,278.61,280.73,270.53,269.54,266.54,272.15,268.62,277.31,262.81,279.48,274.44,294.58,269.1,262.31,269.64,269.33,254.4,263.46,292.5243333,294.19,293.341,291.6576667,291.6576667,296.15
07-03-2014 9.00,280.3,282.15,282.52,282.66,287.27,288.05,290.91,285.76,277.6,278.64,277.91,277.08,277.89,280.54,270.53,269.3,266.14,272.15,268.15,277.31,262.25,279.48,274.58,294.86,268.61,262.35,270.04,269.68,253.12,262.95,292.657,295.7,293.432,291.9445,291.9445,298.15
07-03-2014 10.00,280.06,282.15,282.27,282.13,286.98,287.73,291.15,285.29,278.09,277.24,277.67,277.65,277.77,280.53,270.78,269.3,266.13,272.15,268.09,277.64,261.91,279.65,274.58,294.86,268.35,262.97,270.04,269.58,252.69,262.7,296.739,297.72,296.5056667,292.3973333,292.3973333,301.15
07-03-2014 11.00,279.43,280.96,282.32,281.93,286.74,287.69,290.39,285.39,277.05,277.13,278.27,277.4,277.46,279.94,271.03,268.33,265.53,272.15,267.62,277.57,261.92,279.48,274.73,294.72,268.32,262.72,270.14,269.82,252.27,262.39,297.859,299.72,297.3423333,292.7256667,292.7256667,303.15
07-03-2014 12.00,279.65,281.35,281.9,281.68,286.32,287.59,289.38,284.41,276.09,276.97,278.26,277.28,277.45,280.33,271.03,269.14,265.53,271.15,267.15,277.57,261.92,279.48,274.73,294.29,268.93,263.51,269.94,269.84,252.71,262.95,296.672,299.74,296.197,292.822,292.822,304.15
07-03-2014 13.00,279.43,281.16,281.35,281.66,285.5,287.62,288.4,284.49,276.12,276.42,278.06,276.94,277.3,280.33,271.03,268.53,265.73,272.76,268.62,277.57,263.76,279.48,274.73,294.86,270.74,265.57,270.84,270.36,256.09,265.62,298.561,298.74,297.6943333,293.2276667,293.2276667,303.15
07-03-2014 14.00,277.95,281.15,280.93,281.34,284.93,287.63,287.65,284.53,276.63,275.48,279.82,278.6,280.59,281.13,272.15,273.14,268.34,276.15,272.15,278.14,266.24,279.48,275.15,296.15,273.54,269.51,271.54,271.27,261.41,268.8,298.143,297.72,297.2096667,293.4013333,293.4013333,301.15
07-03-2014 15.00,278.08,282.15,281.24,281.34,286.55,287.74,287.43,286.2,280.12,274.86,283.77,280.9,284.73,283.12,273.02,276.56,272.14,278.54,275.15,279.43,270.77,279.82,275.15,296.72,275.75,271.17,272.94,271.95,264.02,272,295.085,295.19,294.385,294.0725,294.0725,297.15
07-03-2014 16.00,278.4,282.35,283.48,282.92,287.54,288.1,288.41,290.23,283.12,275.05,286.71,282.84,287.56,285.72,273.39,280.65,275.33,282.15,279.15,280.85,273.9,280.15,275.86,298.43,278.15,272.42,274.7,272.71,267.29,273.64,295.547,295.66,294.6803333,294.0803333,294.0803333,296.15
07-03-2014 17.00,279.43,283.15,285.48,282.78,288.97,288.75,289.92,291.79,285.15,275.37,289.27,284.11,289.01,287.34,273.14,283.16,277.34,284.01,280.15,282.71,275.14,280.65,276.15,299.15,279.55,273.16,275.37,273.27,269.51,274.87,293.369,293.66,292.6356667,294.5856667,294.5856667,294.15
07-03-2014 18.00,280.08,284.16,287.5,283.74,290.31,290.05,290.91,294.21,286.63,275.16,291.13,286.25,290.05,288.73,272.77,285.48,278.54,286.08,282.15,284.28,276.48,280.82,276.72,299.58,281.64,273.91,275.85,274.04,271.17,275.19,292.925,293.66,292.425,294.125,294.125,294.15
07-03-2014 19.00,280.09,285.37,288.96,284.19,292.38,290.68,292.16,295.37,289.12,273.99,292.2,289.13,291.32,289.94,272.52,286.98,279.94,288.08,283.62,286.14,277.59,281.15,276.98,299.87,283.15,275.01,276.05,274.69,271.93,275.37,290.169,293.66,289.769,294.9523333,294.9523333,294.15
07-03-2014 20.00,280.28,286.56,290.33,285.1,291.8,290.91,292.66,296.22,289.12,273.24,292.49,291.23,291.91,290.95,272.02,287.16,280.54,288.08,285.15,287,279.02,281.15,278.15,299.15,284.15,275.27,276.35,275.62,272.41,275.77,289.147,293.64,288.947,294.8136667,294.8136667,293.15
07-03-2014 21.00,280.78,287.15,290.81,285.56,293.87,291.67,293.65,297.4,288.12,272.91,293.43,291.78,292.16,291.94,272.02,287.99,280.75,289.54,285.15,287.29,278.59,281.82,279.58,299.01,284.55,275.32,276.35,275.73,272.85,275.27,289.579,296.15,288.879,294.479,294.479,296.15
07-03-2014 22.00,281.1,287.93,291.27,286.58,294.07,292.36,294.48,297.54,287.12,272.65,294.06,292.2,291.73,291.54,271.65,287.82,281.15,289.08,285.15,287.72,278.65,282.48,279.72,297.43,284.54,274.91,276.15,275.68,271.88,274.95,288.0723333,299.15,287.8056667,294.4056667,294.4056667,299.15
07-03-2014 23.00,280.73,288.96,291.53,287.35,294.67,292.55,294.15,298.56,286.63,272.46,293.99,291.79,290.12,290.74,271.4,285.66,279.94,288.69,283.21,287.15,277.78,282.65,280,296.15,282.51,274.02,275.94,275.55,270.47,274.55,288.0196667,300.15,287.4863333,294.1363333,294.1363333,300.15
08-03-2014 0.00,280.77,289.15,291.58,287.27,294.07,291.32,294.14,298.93,287.12,272.03,293.23,290.74,288.57,288.54,270.9,283.66,278.94,285.22,281.75,285.48,276.78,282.82,278.87,293.86,280.11,273.38,275.37,275.43,269.04,273.67,287.3095,300.15,288.1845,294.8345,294.8345,300.15
08-03-2014 1.00,280.95,289.15,291.28,287.25,292.96,290.51,293.64,297.78,285.6,271.84,291.66,289.17,287.35,286.76,270.77,280.64,278.53,283.69,280.21,282.71,276.4,282.32,277.32,292.29,279.33,272.74,275.24,274.99,268.31,272.92,287.476,300.15,287.526,294.2426667,294.2426667,300.15
08-03-2014 2.00,280.59,287.15,288.83,285.95,292.03,289.86,291.38,296.04,283.6,271.54,290.39,288.19,286.58,284.15,270.02,279.47,277.95,283.22,280.21,282,276.02,282.65,276.3,291.43,277.12,272.94,275.48,275.1,269.42,273.08,286.985,300.15,287.885,294.6183333,294.6183333,300.15
08-03-2014 3.00,281.86,284.56,286.24,285.08,291.23,289.31,290.39,293.77,282.09,271.81,289.36,287.26,286.22,282.36,269.39,277.95,277.54,282.22,278.75,280.72,275.52,282.48,274.87,290.72,275.79,273.22,275.24,274.91,267.68,273.18,288.6155,300.15,288.2405,294.2405,294.2405,300.15
08-03-2014 4.00,281.43,282.75,285.19,283.36,290.15,288.75,289.65,293.13,281.12,271.79,288.2,286.75,286.08,280.75,268.64,278.48,277.13,281.76,277.75,280.14,275.78,282.14,273.99,289.98,274.56,273.2,275.25,275.19,267.08,273.14,287.4173333,299.66,288.6006667,294.8673333,294.8673333,300.15
08-03-2014 5.00,281.07,282.16,285.23,283.04,289.02,287.98,288.15,291.08,279.57,271.81,286.96,286.1,286.08,279.95,268.64,276.54,276.74,278.15,277.75,279.48,275.91,281.31,274.58,288.86,274.53,273.74,275.25,274.83,266.7,272.13,288.3406667,300.15,288.9573333,294.7406667,294.7406667,300.15
08-03-2014 6.00,281.05,281.35,284.49,282.35,288.22,286.81,287.42,289.7,278.57,271.76,286.38,285.74,286.01,278.94,268.64,276.15,276.54,277.15,277.21,278.81,276.15,280.48,274.72,288.14,274.29,273.53,275.14,275.02,267.46,271.69,290.923,300.15,292.623,293.7855,293.7855,300.15
08-03-2014 7.00,280.49,280.54,283.86,280.99,287.67,286.33,286.42,289.34,277.57,271.43,286.42,285.26,285.64,278.54,267.89,276.48,275.74,277.15,275.15,279.14,276.03,279.81,274.29,287.43,274.05,273.73,275.25,274.88,268.08,271,291.2933333,298.66,291.8766667,293.935,293.935,299.15
08-03-2014 8.00,280.89,279.95,283.2,280.29,287.08,286.69,286.41,288.59,276.57,271.62,286.43,285,285.8,278.13,267.01,276.47,274.56,276.15,275.09,278.14,275.26,278.81,273.58,287.32,273.83,273.65,275.48,274.64,269.23,270.54,293.3226667,299.15,294.4393333,293.256,293.256,299.15
