datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
19-08-2013 2.00,64,50,95,43,43,79,21,22,17,33,38,49,40,71,52,67,66,82,55,96,76,100,100,77,71,84,73,66,73,80,97,88,37,100,100,100
19-08-2013 3.00,67,58,96,47,54,88,27,24,34,33,39,51,50,76,54,67,72,78,61,96,76,100,100,74,72,86,73,69,71,79,97,88,39,100,100,100
19-08-2013 4.00,71,64,96,56,63,79,29,25,26,33,43,54,54,80,54,71,80,82,71,96,76,100,100,77,73,87,73,69,75,78,97,78,37,100,100,100
19-08-2013 5.00,75,67,96,62,67,90,29,25,43,37,47,59,57,82,62,72,86,87,73,98,88,100,100,78,78,87,87,72,76,82,85,70,27,95,96,93
19-08-2013 6.00,77,72,96,80,72,90,37,28,48,37,55,64,61,84,67,69,87,87,73,98,88,100,100,83,80,86,83,72,75,86,85,70,28,95,96,93
19-08-2013 7.00,78,76,89,69,69,90,39,39,51,37,56,69,63,86,69,77,90,82,79,99,88,100,100,81,86,86,87,73,74,88,85,66,28,95,96,93
19-08-2013 8.00,81,80,91,69,70,96,33,39,50,43,63,75,62,87,75,78,91,94,82,99,90,99,100,79,86,87,83,79,74,87,63,66,18,77,82,65
19-08-2013 9.00,83,80,91,79,73,96,35,31,48,43,63,78,61,87,75,77,92,94,86,99,95,99,99,76,88,89,81,81,83,89,63,66,17,77,82,65
19-08-2013 10.00,80,80,98,77,80,96,39,28,55,43,67,80,65,88,75,71,93,93,87,98,90,99,99,78,90,89,81,83,95,91,63,66,15,77,82,65
19-08-2013 11.00,84,80,98,68,81,94,35,36,59,50,68,81,68,88,80,77,93,83,89,99,96,96,99,72,90,90,88,81,83,93,46,66,14,70,80,51
19-08-2013 12.00,82,81,90,71,81,96,39,38,58,50,69,81,70,88,80,80,94,84,90,99,89,96,99,70,90,83,75,81,74,87,46,66,12,70,80,51
19-08-2013 13.00,81,81,98,74,81,96,44,42,58,50,68,78,71,83,80,82,97,83,80,99,89,96,99,71,91,79,75,77,72,79,46,52,29,70,80,51
19-08-2013 14.00,84,81,98,76,80,93,33,45,50,32,58,73,71,67,59,79,87,80,69,99,76,94,99,70,88,75,71,72,64,70,37,70,14,75,84,48
19-08-2013 15.00,84,81,98,77,85,96,29,34,42,37,56,66,68,48,57,76,56,71,57,96,68,89,100,66,83,71,72,66,64,56,34,70,16,78,89,45
19-08-2013 16.00,79,77,97,71,78,93,27,28,38,37,51,58,58,44,44,61,47,67,52,97,56,89,100,67,81,69,72,62,61,61,34,74,18,78,89,45
19-08-2013 17.00,78,75,73,62,61,82,23,25,34,29,46,52,48,41,50,49,48,66,50,91,68,80,100,74,78,71,72,59,56,62,68,69,23,100,100,71
19-08-2013 18.00,80,60,53,69,50,73,21,20,33,29,43,48,45,40,40,53,46,58,44,83,48,80,100,76,81,59,72,56,55,55,68,74,26,100,100,71
19-08-2013 19.00,75,56,77,57,46,51,19,18,33,29,32,46,43,39,50,55,47,59,44,93,68,80,100,73,80,60,72,58,52,57,68,74,28,100,100,71
19-08-2013 20.00,79,49,78,46,43,49,17,16,29,23,35,41,43,93,40,60,45,58,42,93,63,69,96,70,81,62,66,60,53,69,95,69,31,100,100,92
19-08-2013 21.00,77,35,75,44,41,49,47,16,28,23,36,38,38,40,44,44,46,62,45,83,43,69,96,62,83,70,66,64,56,71,95,69,43,100,100,92
19-08-2013 22.00,73,42,77,43,34,52,78,14,26,23,35,37,38,51,44,59,48,78,41,83,60,69,96,72,85,65,66,61,54,72,95,69,55,100,100,92
19-08-2013 23.00,73,44,74,68,34,75,58,13,26,21,35,41,34,54,43,46,51,81,45,91,57,72,92,73,88,65,77,63,55,73,95,69,67,100,100,96
20-08-2013 0.00,74,50,73,44,44,53,39,14,29,21,35,34,41,58,44,63,55,82,58,94,63,72,92,75,92,76,87,65,57,71,95,73,67,100,100,96
20-08-2013 1.00,60,59,80,48,52,75,69,15,31,21,40,39,48,66,48,60,54,82,65,96,63,72,92,83,95,85,66,70,65,73,95,73,67,100,100,96
20-08-2013 2.00,72,64,82,49,65,64,70,20,35,36,44,41,54,72,51,77,64,84,75,97,80,78,94,74,96,88,75,74,69,75,94,65,45,100,100,100
20-08-2013 3.00,72,68,87,65,71,76,72,22,39,36,47,44,62,79,56,77,72,92,79,98,80,78,94,83,96,89,75,74,66,79,94,61,47,100,100,100
20-08-2013 4.00,74,73,89,56,64,84,75,24,40,36,57,46,60,83,51,70,78,94,83,98,80,78,94,88,97,89,87,79,67,83,94,65,42,100,100,100
20-08-2013 5.00,78,77,88,58,80,87,69,26,41,44,59,48,63,84,59,77,84,86,86,98,90,82,96,82,97,89,89,83,70,85,84,65,37,91,99,91
20-08-2013 6.00,84,83,94,58,70,88,57,28,52,44,63,53,65,85,57,82,87,95,88,98,90,82,96,86,97,91,89,80,78,89,84,54,38,91,99,91
20-08-2013 7.00,86,87,96,60,72,89,66,30,57,44,70,56,69,87,63,82,89,95,90,98,93,82,96,89,97,92,96,85,79,92,84,54,33,91,99,91
20-08-2013 8.00,85,91,88,60,73,91,70,31,53,56,69,63,72,87,62,86,91,88,92,98,94,87,100,87,97,93,89,91,80,93,55,55,30,79,90,62
20-08-2013 9.00,87,94,94,60,75,91,74,33,53,56,75,68,75,88,62,97,91,89,92,99,90,87,100,82,98,93,89,92,78,95,55,55,25,79,90,62
20-08-2013 10.00,89,94,95,61,89,92,80,34,51,56,77,73,77,78,62,73,92,90,93,99,90,87,94,83,98,90,89,89,82,95,55,55,23,79,90,62
20-08-2013 11.00,83,90,96,62,90,91,75,37,46,60,79,76,78,89,63,98,93,90,93,99,95,90,100,83,98,86,90,86,79,96,44,55,21,76,89,50
20-08-2013 12.00,82,91,97,65,80,92,80,39,49,60,80,79,79,88,63,89,92,98,94,94,87,90,100,76,98,81,83,81,74,87,44,58,20,76,89,50
20-08-2013 13.00,82,93,97,65,81,92,66,43,47,60,76,84,78,94,63,,96,97,87,94,87,90,100,73,98,71,85,77,69,70,44,58,20,76,89,50
20-08-2013 14.00,80,93,98,67,83,91,78,45,43,31,62,63,71,87,61,89,64,82,64,99,72,72,100,72,84,57,74,68,66,66,36,58,20,76,89,50
20-08-2013 15.00,78,90,98,69,82,82,56,40,40,31,51,58,61,60,61,69,57,73,52,99,71,72,100,70,98,50,78,66,64,59,36,62,21,98,100,70
20-08-2013 16.00,75,85,98,82,79,77,48,30,41,31,47,49,50,88,69,53,55,70,54,98,71,72,94,67,90,54,78,61,60,53,36,65,22,98,100,70
20-08-2013 17.00,72,71,97,76,74,72,43,28,35,31,45,38,47,93,60,53,52,64,49,98,51,58,100,68,71,57,71,60,55,54,58,61,23,98,100,70
20-08-2013 18.00,67,49,85,52,66,71,38,28,34,31,42,34,41,93,58,46,49,57,42,93,46,66,100,64,82,59,71,59,56,52,58,74,28,98,100,70
20-08-2013 19.00,62,41,84,48,59,63,34,21,32,31,41,30,35,93,60,57,47,50,45,89,65,66,100,69,76,48,71,66,58,49,58,74,30,98,100,70
20-08-2013 20.00,64,41,85,54,57,53,31,19,30,26,41,29,33,93,53,58,46,54,41,83,52,89,100,66,71,44,72,66,57,49,93,65,51,100,100,92
20-08-2013 21.00,70,40,85,41,54,53,28,17,26,26,38,29,35,88,55,59,46,51,41,79,43,89,100,67,70,42,72,64,58,58,93,69,59,100,100,92
20-08-2013 22.00,66,47,85,40,48,54,28,20,26,26,36,31,32,48,55,57,51,56,38,82,49,89,100,68,67,46,72,64,58,59,93,69,59,100,100,92
20-08-2013 23.00,65,48,37,41,45,54,27,15,24,24,37,30,34,53,51,58,51,63,48,85,51,88,93,68,64,48,76,66,61,64,89,69,68,100,100,98
21-08-2013 0.00,66,54,92,42,51,58,27,15,36,24,37,30,35,58,51,46,52,59,54,89,51,88,93,71,73,58,76,74,62,67,89,69,68,100,100,98
21-08-2013 1.00,70,58,94,49,56,61,33,15,53,24,38,35,50,64,60,60,63,77,63,93,51,88,93,73,79,68,76,79,66,73,89,61,68,100,100,98
21-08-2013 2.00,74,64,95,52,45,71,33,17,66,36,46,38,56,70,58,66,72,82,68,95,66,92,98,70,85,53,91,82,78,71,88,73,48,100,100,99
21-08-2013 3.00,77,70,97,49,53,82,37,17,86,36,58,41,60,74,62,76,79,72,78,96,66,92,98,73,91,57,89,83,80,70,88,73,54,100,100,99
21-08-2013 4.00,81,81,97,52,59,85,43,22,90,36,58,46,64,77,58,75,83,88,82,97,66,92,98,76,95,64,96,86,82,71,88,69,48,100,100,99
21-08-2013 5.00,88,87,65,66,66,89,37,24,87,43,63,50,65,82,65,77,83,90,86,97,79,95,96,76,96,64,94,89,73,73,80,62,40,89,98,81
21-08-2013 6.00,89,90,98,59,66,89,40,26,81,43,65,56,69,83,64,88,85,91,88,97,91,95,96,76,97,72,94,90,87,78,80,62,35,89,98,81
21-08-2013 7.00,90,90,98,59,70,82,41,27,87,43,67,58,74,84,64,91,83,84,90,100,79,95,96,74,97,77,94,90,79,82,80,66,32,89,98,81
21-08-2013 8.00,83,88,98,61,73,91,41,28,90,47,75,60,75,84,69,84,85,84,91,97,82,97,95,79,98,78,91,92,85,87,50,66,26,79,89,59
21-08-2013 9.00,77,76,98,63,76,88,47,31,91,47,80,63,77,84,69,96,86,85,92,97,82,97,95,77,98,81,94,94,82,73,50,66,25,79,89,59
21-08-2013 10.00,82,90,98,63,78,82,53,33,87,47,83,73,80,86,74,85,91,85,73,97,95,97,95,80,98,80,94,94,79,92,50,70,21,79,89,59
21-08-2013 11.00,89,96,99,65,80,88,52,33,84,56,86,71,81,88,69,89,91,87,75,97,80,94,99,75,98,93,92,95,81,94,41,66,17,75,87,51
21-08-2013 12.00,89,97,99,66,82,97,51,35,80,56,87,66,80,88,77,90,90,86,94,100,72,94,99,75,98,79,92,92,76,82,41,70,15,75,87,51
21-08-2013 13.00,88,99,99,79,82,88,46,42,71,56,87,72,78,85,69,85,77,82,77,96,80,94,99,71,90,72,92,83,71,68,41,70,14,75,87,51
21-08-2013 14.00,90,99,99,73,94,82,42,42,58,36,77,65,73,69,71,90,68,81,75,94,61,89,100,70,78,62,82,71,65,67,36,74,14,80,92,49
21-08-2013 15.00,83,98,99,68,77,95,36,30,56,36,67,54,69,57,61,80,63,75,57,92,61,83,100,69,77,53,82,64,62,61,36,79,14,80,92,49
21-08-2013 16.00,75,76,99,61,74,82,26,25,52,36,51,54,59,93,63,68,61,73,54,89,61,83,100,67,57,59,82,57,56,46,36,78,27,80,92,49
21-08-2013 17.00,74,59,88,54,67,77,23,23,51,32,54,46,69,69,63,59,63,79,60,89,62,75,99,66,54,56,65,56,51,43,42,78,16,89,96,53
21-08-2013 18.00,80,55,84,49,63,87,30,22,55,29,39,39,46,45,74,51,51,76,45,90,63,68,96,66,51,54,77,46,47,41,60,78,26,99,100,69
21-08-2013 19.00,77,57,81,63,55,60,25,20,48,29,34,28,85,88,74,60,49,67,49,91,63,68,96,67,50,52,77,47,52,43,60,78,57,99,100,69
21-08-2013 20.00,79,49,79,44,48,64,23,17,53,21,36,30,84,34,62,45,44,62,38,88,56,65,90,65,51,47,65,46,53,40,91,69,61,100,100,88
21-08-2013 21.00,76,49,83,43,34,64,18,15,45,21,35,31,74,43,62,43,44,60,39,74,56,79,90,62,50,49,65,48,56,47,91,74,61,100,100,88
21-08-2013 22.00,72,40,81,56,38,64,16,15,42,21,56,32,62,49,57,45,48,57,41,86,56,65,90,70,51,49,65,51,57,55,91,78,61,100,100,88
21-08-2013 23.00,69,38,84,46,37,43,15,14,40,19,58,32,55,53,59,59,53,59,49,86,55,67,84,73,60,44,61,57,53,64,89,78,56,100,100,94
22-08-2013 0.00,62,45,86,42,41,46,15,14,24,19,60,34,56,58,61,63,46,67,62,91,55,67,84,73,64,49,61,61,62,72,89,74,64,100,100,94
22-08-2013 1.00,64,47,88,40,38,56,16,14,50,19,65,39,61,47,64,65,55,76,66,94,55,67,84,70,72,53,61,68,66,78,89,78,73,100,100,94
22-08-2013 2.00,71,50,92,41,42,83,21,15,36,25,68,45,67,52,68,69,61,76,71,94,62,76,93,75,79,60,94,72,69,83,91,78,60,100,100,97
22-08-2013 3.00,74,51,93,43,54,79,21,15,54,25,73,50,69,56,68,72,69,81,74,95,62,76,93,75,86,69,75,73,73,87,91,83,48,100,100,97
22-08-2013 4.00,76,54,93,49,60,84,21,26,53,25,75,64,73,58,76,70,73,84,78,95,62,76,93,78,91,66,75,75,70,90,91,78,45,100,100,97
22-08-2013 5.00,80,58,94,49,68,87,16,28,52,34,77,56,74,64,73,83,78,84,81,96,75,83,96,76,95,71,87,80,72,91,82,70,53,98,97,85
22-08-2013 6.00,80,64,94,52,75,77,24,27,51,34,81,56,76,69,74,83,81,84,85,96,92,83,96,75,96,74,89,82,78,93,82,66,36,98,97,85
22-08-2013 7.00,71,71,95,54,80,91,27,28,50,34,84,66,79,72,73,78,83,86,88,95,94,83,96,83,96,77,87,83,78,94,82,62,25,98,97,85
22-08-2013 8.00,74,75,95,57,83,94,29,31,55,37,85,65,81,74,79,87,84,85,90,95,94,88,99,84,97,81,93,84,80,95,53,59,14,75,82,55
22-08-2013 9.00,71,78,95,58,85,94,22,34,58,37,86,71,83,76,74,87,87,86,91,96,95,88,99,78,97,87,93,83,82,95,53,63,12,75,82,55
22-08-2013 10.00,76,79,95,59,86,95,31,38,59,37,86,72,85,78,74,88,88,86,92,97,95,88,99,83,98,88,93,84,84,95,53,59,13,75,82,55
22-08-2013 11.00,73,83,89,61,83,96,37,36,61,45,86,77,87,78,84,90,90,97,93,96,96,87,98,88,98,88,90,83,84,97,35,66,13,65,75,45
22-08-2013 12.00,79,86,95,63,83,97,35,40,64,45,86,78,86,80,78,91,91,88,94,96,85,87,98,79,98,81,90,83,77,96,35,66,12,65,75,45
22-08-2013 13.00,82,90,95,63,85,97,34,42,65,45,86,78,84,80,78,85,88,85,89,95,85,87,98,89,96,73,90,77,76,71,35,66,11,65,75,45
22-08-2013 14.00,82,92,94,62,70,97,32,40,58,34,82,76,77,71,68,78,70,80,78,91,73,67,99,82,84,72,77,55,69,64,27,70,11,69,79,43
22-08-2013 15.00,79,85,94,66,84,88,27,37,51,34,74,63,71,62,75,70,65,88,70,90,57,67,99,79,73,72,77,49,65,52,27,74,12,69,79,43
22-08-2013 16.00,76,79,93,59,56,82,23,33,45,34,65,58,65,51,68,54,58,68,64,89,68,67,99,75,64,65,77,45,58,55,27,74,13,69,79,43
22-08-2013 17.00,74,65,89,52,52,55,21,35,40,32,43,49,57,45,68,55,51,70,55,88,59,68,98,66,57,61,67,35,55,48,57,78,17,99,100,70
22-08-2013 18.00,80,49,87,58,43,51,16,29,46,32,45,46,48,40,62,55,48,66,50,83,42,68,98,72,54,59,44,47,51,48,57,74,21,99,100,70
22-08-2013 19.00,82,46,80,40,38,48,16,29,69,32,47,43,45,41,69,55,46,69,49,78,59,68,98,76,55,53,67,31,48,43,57,74,21,99,100,70
22-08-2013 20.00,83,44,80,40,35,44,17,29,67,27,44,42,41,41,63,55,46,62,42,83,55,65,90,80,62,60,62,29,48,43,82,69,18,100,100,87
22-08-2013 21.00,81,39,78,54,36,41,15,30,48,27,43,35,44,38,63,56,47,62,39,83,55,65,90,80,51,57,62,35,48,47,82,69,37,100,100,87
22-08-2013 22.00,78,35,77,40,29,44,13,35,22,27,50,39,50,41,65,63,49,62,47,82,59,67,88,78,57,58,59,48,55,52,74,74,56,100,100,84
22-08-2013 23.00,75,31,80,40,26,44,13,37,37,22,55,42,57,46,80,61,50,58,51,89,61,69,82,78,64,59,62,51,61,62,83,78,65,100,100,90
23-08-2013 0.00,71,30,79,41,30,81,13,27,36,22,67,41,56,48,80,60,57,65,59,91,61,69,82,80,66,73,62,61,58,72,83,73,65,100,100,90
23-08-2013 1.00,75,32,85,40,32,49,13,27,41,22,75,46,63,54,80,60,56,78,69,94,70,69,82,84,74,60,62,61,62,77,83,83,65,100,100,90
23-08-2013 2.00,68,35,88,41,38,59,12,32,45,35,77,53,64,61,68,65,67,83,73,95,78,74,94,74,84,61,78,65,64,82,83,69,42,100,100,94
23-08-2013 3.00,64,40,90,41,35,63,15,53,46,35,77,53,72,61,68,68,73,88,79,95,68,74,94,78,85,60,78,65,68,85,83,69,39,100,100,94
23-08-2013 4.00,73,62,90,44,41,62,14,66,47,35,76,60,74,61,63,77,64,88,83,96,89,74,94,79,88,61,78,65,76,87,83,65,37,100,100,94
23-08-2013 5.00,70,71,91,44,48,64,29,67,46,55,78,64,76,65,68,76,68,94,87,97,78,76,95,84,90,64,82,69,70,88,42,70,29,89,94,62
23-08-2013 6.00,72,78,91,44,61,66,16,49,52,55,83,73,76,69,70,75,92,88,89,97,87,76,95,74,92,66,82,74,72,89,42,62,24,89,94,62
23-08-2013 7.00,70,82,91,47,61,70,20,40,53,55,83,78,78,78,68,79,88,88,90,97,78,76,95,88,92,67,82,74,72,90,42,62,17,89,94,62
23-08-2013 8.00,72,84,92,49,75,79,23,35,50,78,86,75,81,73,71,82,88,94,90,97,88,77,97,80,93,79,85,73,82,90,42,62,14,68,78,50
23-08-2013 9.00,76,89,87,50,68,81,22,42,49,78,88,71,85,80,71,85,83,88,78,100,79,83,97,82,93,79,97,87,83,91,42,64,12,68,78,50
23-08-2013 10.00,77,89,96,54,66,83,40,57,50,90,88,83,85,77,72,83,88,95,92,94,84,80,97,81,95,82,89,78,83,87,42,66,11,68,78,50
23-08-2013 11.00,74,89,93,49,60,86,22,41,51,92,89,79,85,69,74,82,94,94,93,98,90,78,97,80,93,82,87,73,83,93,34,62,10,61,74,43
23-08-2013 12.00,77,90,93,50,59,87,23,44,48,92,88,81,85,69,74,88,94,88,92,98,75,78,97,78,92,84,87,73,75,77,34,66,9,61,74,43
23-08-2013 13.00,77,91,93,66,45,88,23,43,52,92,91,77,83,73,51,89,95,88,86,98,83,78,97,73,78,80,87,74,74,74,34,62,9,61,74,43
23-08-2013 14.00,79,90,93,65,51,89,26,47,47,59,85,64,78,65,72,75,95,69,76,94,73,68,93,74,88,69,79,83,83,71,27,70,10,66,79,40
23-08-2013 15.00,73,85,92,60,50,76,25,37,45,59,70,58,71,61,54,68,95,69,65,85,71,68,93,72,82,71,79,88,87,58,27,62,10,66,79,40
23-08-2013 16.00,64,82,91,57,37,64,25,29,40,59,65,59,59,61,72,67,95,62,61,78,93,68,93,74,75,69,74,78,94,55,27,74,12,66,79,40
23-08-2013 17.00,70,75,88,49,29,49,25,27,37,49,62,48,56,48,36,64,95,58,55,70,81,66,88,72,73,67,88,65,83,48,49,74,14,98,100,65
23-08-2013 18.00,78,61,78,48,37,41,19,24,39,49,55,43,54,48,66,64,96,58,53,68,81,66,88,72,68,65,77,73,83,53,49,74,18,98,100,65
23-08-2013 19.00,75,60,80,40,26,39,15,22,39,49,50,46,52,48,66,61,96,52,52,70,64,66,88,69,88,60,83,88,83,65,49,74,21,98,100,65
23-08-2013 20.00,74,59,76,33,21,39,17,21,37,39,45,38,49,43,49,62,96,43,47,83,100,64,78,70,91,54,79,83,88,68,84,65,45,100,100,85
23-08-2013 21.00,69,55,78,32,21,34,18,19,33,39,43,39,47,43,49,58,95,43,52,62,100,64,78,72,79,49,89,78,88,66,84,74,54,100,100,85
23-08-2013 22.00,50,51,77,33,17,85,19,18,31,39,45,36,44,46,27,53,95,43,67,90,100,64,78,73,75,39,83,65,88,70,84,82,54,100,100,85
23-08-2013 23.00,56,50,79,32,20,78,17,21,28,92,42,36,53,46,65,69,91,46,65,97,74,69,80,76,82,38,86,65,92,71,87,73,71,100,100,92
24-08-2013 0.00,48,50,78,35,24,26,19,20,29,92,44,40,53,46,34,69,90,46,72,98,74,69,80,76,87,42,86,78,94,76,87,73,71,100,100,92
24-08-2013 1.00,43,51,84,34,25,33,18,22,33,92,48,44,58,52,39,75,89,55,75,98,80,69,80,75,84,46,88,88,83,82,87,73,71,100,100,92
24-08-2013 2.00,50,67,87,35,23,46,21,23,36,99,54,52,65,58,50,79,90,58,79,98,84,75,83,76,89,51,89,83,92,86,87,83,36,100,100,95
24-08-2013 3.00,52,71,90,41,34,57,21,31,37,99,58,55,69,65,65,81,91,69,82,98,74,75,83,74,95,57,87,83,92,89,87,73,57,100,100,95
24-08-2013 4.00,55,71,90,40,44,58,22,27,37,99,64,53,73,69,65,84,89,83,71,88,74,75,83,71,96,62,98,83,93,91,87,74,79,100,100,95
24-08-2013 5.00,55,81,94,57,57,62,36,31,34,98,69,55,75,71,66,85,91,87,72,93,78,87,90,74,96,66,81,89,91,88,79,65,27,94,100,83
24-08-2013 6.00,60,91,91,43,64,67,23,36,32,97,74,58,77,74,67,86,94,83,72,98,83,84,98,77,97,70,78,81,90,93,72,62,21,88,94,76
24-08-2013 7.00,65,81,92,49,64,77,27,38,36,97,78,59,76,78,59,94,94,83,88,100,72,100,98,78,97,75,96,73,89,94,72,58,28,88,94,76
24-08-2013 8.00,68,66,93,57,52,83,31,49,38,96,78,54,79,88,72,93,95,88,79,100,72,88,97,77,97,74,85,73,95,78,45,48,35,75,84,53
24-08-2013 9.00,68,77,91,62,48,82,44,50,39,96,82,63,79,85,77,90,95,91,86,97,72,94,98,77,95,74,90,89,95,80,45,58,14,75,84,53
24-08-2013 10.00,68,88,90,67,44,82,57,51,41,96,86,73,79,83,82,88,95,94,93,94,72,100,100,78,94,75,96,75,96,82,45,65,29,75,84,53
24-08-2013 11.00,84,90,95,70,61,83,64,59,54,89,84,84,85,81,79,87,95,94,89,96,85,93,97,77,92,83,93,78,88,85,41,58,11,72,92,50
24-08-2013 12.00,72,95,93,74,49,85,53,49,41,92,90,72,83,88,73,82,89,94,79,99,84,87,95,76,97,74,91,60,81,72,38,58,10,69,81,48
24-08-2013 13.00,85,94,98,76,66,86,52,58,55,85,82,83,83,74,68,81,88,84,81,93,76,81,95,74,93,77,89,60,73,72,35,58,10,71,92,46
24-08-2013 14.00,71,97,96,79,54,88,54,48,42,88,82,70,74,69,61,76,81,74,77,88,55,75,97,72,97,64,87,50,66,55,32,62,10,73,85,45
24-08-2013 15.00,72,91,96,76,41,75,50,43,42,88,70,65,67,66,57,64,70,65,64,78,48,75,97,68,96,58,87,44,56,60,32,66,18,73,85,45
24-08-2013 16.00,70,87,96,73,41,56,45,40,35,88,61,57,59,55,73,61,59,58,60,82,80,75,97,67,85,59,87,34,71,54,32,65,26,73,85,45
24-08-2013 17.00,78,82,95,70,32,50,39,28,43,81,55,51,54,49,76,53,47,52,55,77,70,74,90,69,72,56,70,34,54,50,59,69,44,98,100,68
24-08-2013 18.00,74,67,94,69,32,64,34,24,37,59,47,42,50,43,42,66,41,52,69,51,30,88,100,66,60,58,83,32,55,44,64,74,43,100,100,72
24-08-2013 19.00,79,67,78,65,48,63,36,51,38,59,46,60,48,59,45,66,69,49,69,61,40,85,90,89,59,60,52,37,58,53,75,86,67,100,100,77
24-08-2013 20.00,84,68,76,62,46,63,38,45,36,59,44,56,47,57,49,67,68,47,65,72,51,82,80,83,59,62,50,42,61,63,83,88,73,100,100,82
24-08-2013 21.00,67,71,89,55,34,78,28,32,44,48,41,40,41,44,42,63,44,71,50,62,36,77,92,78,54,53,65,41,49,49,86,69,60,100,100,86
24-08-2013 22.00,65,73,92,51,29,83,26,24,45,45,39,32,38,38,42,62,36,78,43,66,39,74,90,73,52,52,69,44,48,51,92,91,60,100,100,91
24-08-2013 23.00,73,69,81,53,35,71,29,28,37,48,59,38,43,43,46,65,51,63,56,74,50,78,79,76,60,60,62,49,56,65,91,91,78,100,100,92
25-08-2013 0.00,64,66,92,48,28,54,50,19,47,42,42,43,46,42,48,64,46,81,46,77,50,74,84,76,60,58,72,46,63,67,90,73,57,100,100,94
25-08-2013 1.00,64,63,92,47,28,40,63,17,49,41,44,49,51,45,52,66,52,83,48,83,56,74,82,78,65,62,74,47,71,76,90,73,56,100,100,96
25-08-2013 2.00,68,62,92,47,35,52,51,21,46,49,49,48,61,51,62,59,75,83,60,86,75,82,100,78,66,65,89,46,80,77,95,78,63,100,100,97
25-08-2013 3.00,74,76,94,55,38,70,55,22,49,49,55,52,70,51,64,75,83,83,66,89,69,82,100,73,71,73,84,43,85,63,95,71,52,100,100,97
25-08-2013 4.00,81,69,82,60,62,77,68,33,49,57,61,66,68,60,65,76,85,76,65,86,78,92,99,72,74,77,83,74,88,67,90,65,42,98,96,92
25-08-2013 5.00,88,80,90,65,67,85,64,28,49,66,68,62,66,58,70,78,87,94,64,91,88,90,98,72,77,82,83,53,92,72,85,67,59,96,93,94
25-08-2013 6.00,88,83,91,67,65,87,58,28,52,69,70,64,67,59,72,83,88,92,67,93,90,91,97,73,81,83,80,52,93,74,78,60,39,91,90,83
25-08-2013 7.00,88,84,94,71,72,90,54,48,70,81,82,72,72,61,67,84,86,79,77,92,95,96,90,86,86,89,83,76,91,84,67,58,38,90,92,66
25-08-2013 8.00,88,90,95,71,63,92,49,29,58,76,74,68,71,61,76,94,91,88,74,98,94,93,97,77,91,85,76,52,95,80,65,55,33,81,85,63
25-08-2013 9.00,88,89,96,72,67,93,50,35,77,76,79,65,73,73,73,91,92,94,77,100,82,93,88,78,94,85,73,65,93,85,65,52,26,81,85,63
25-08-2013 10.00,92,89,97,75,66,95,49,40,64,76,83,70,74,73,76,89,93,88,78,98,94,93,93,79,96,83,76,55,100,89,65,52,23,81,85,63
25-08-2013 11.00,93,89,98,75,60,96,54,38,68,80,85,70,77,78,74,90,93,88,83,98,90,92,95,80,96,83,74,55,96,90,52,55,20,73,82,67
25-08-2013 12.00,93,90,98,76,64,96,59,63,65,80,87,74,84,78,75,90,94,88,84,98,90,92,95,74,96,79,69,52,91,64,52,55,18,73,82,67
25-08-2013 13.00,94,90,98,77,63,97,66,70,65,80,84,72,77,78,73,92,92,88,64,96,90,92,95,74,89,77,74,52,83,60,52,62,15,73,82,67
25-08-2013 14.00,94,90,98,76,59,97,68,69,63,52,68,67,71,69,61,92,72,83,51,87,68,83,92,74,74,71,58,49,76,51,44,58,17,77,86,58
25-08-2013 15.00,93,90,90,76,48,97,45,66,56,52,52,59,66,62,61,82,56,69,49,77,68,83,92,62,67,62,53,46,68,47,44,62,18,77,86,58
25-08-2013 16.00,88,80,98,72,44,82,38,56,47,52,49,59,60,58,61,58,52,65,49,73,68,83,92,67,64,55,49,46,60,35,44,65,23,77,86,58
25-08-2013 17.00,83,73,94,65,46,55,45,45,49,46,47,47,59,55,55,54,51,62,41,69,49,77,83,66,65,54,65,46,50,35,70,65,26,93,98,77
25-08-2013 18.00,75,68,90,61,40,45,38,31,52,46,44,41,47,52,55,55,49,48,37,70,60,77,83,66,59,59,65,41,53,29,70,65,31,93,98,77
25-08-2013 19.00,72,57,89,54,38,45,56,29,46,46,40,38,40,46,55,41,47,45,35,70,60,77,83,67,52,57,65,31,53,27,70,65,33,93,98,77
25-08-2013 20.00,70,48,87,44,36,44,37,28,48,53,39,38,37,46,50,57,44,45,32,70,53,77,72,68,53,55,58,29,41,33,94,65,54,100,100,94
25-08-2013 21.00,63,50,85,36,33,47,28,26,55,53,35,36,39,41,54,67,42,40,31,71,52,75,66,70,60,59,32,47,52,35,91,65,69,93,97,93
25-08-2013 22.00,72,45,88,35,35,44,43,27,53,53,34,36,41,41,49,58,44,43,35,72,52,75,66,72,58,62,55,47,49,39,91,65,69,93,97,93
25-08-2013 23.00,73,46,87,37,31,53,32,27,54,45,35,41,44,43,52,58,51,45,32,75,52,76,63,74,59,63,53,49,53,47,91,65,85,93,98,96
